element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,playername,web_name,position
178,1,13,0,TRUE,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,79974,0,0,Charlie Taylor,Taylor,DEF
178,25,2,0,TRUE,2023-08-27T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-4896,77823,2265,7161,Charlie Taylor,Taylor,DEF
178,34,18,0,TRUE,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-5793,72868,1316,7109,Charlie Taylor,Taylor,DEF
179,1,13,0,TRUE,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,2410,0,0,Bobby Thomas,Thomas,DEF
179,25,2,0,TRUE,2023-08-27T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-197,1794,0,197,Bobby Thomas,Thomas,DEF
179,34,18,0,TRUE,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-127,1673,0,127,Bobby Thomas,Thomas,DEF
180,1,13,0,TRUE,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,2966,0,0,Scott Twine,Twine,MID
180,25,2,0,TRUE,2023-08-27T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-759,1906,56,815,Scott Twine,Twine,MID
180,34,18,0,TRUE,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-442,1471,0,442,Scott Twine,Twine,MID
181,1,13,0,TRUE,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,20116,0,0,Lawrence Vigouroux,Vigouroux,GKP
181,25,2,0,TRUE,2023-08-27T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-718,22118,410,1128,Lawrence Vigouroux,Vigouroux,GKP
181,34,18,0,TRUE,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-822,21656,363,1185,Lawrence Vigouroux,Vigouroux,GKP
182,1,13,1,TRUE,2023-08-11T19:00:00Z,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,6,8.8,11.4,2.0,2.2,1,0.00,0.03,0.03,2.21,45,0,10467,0,0,Victor da Silva,Vitinho,DEF
182,25,2,0,TRUE,2023-08-27T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-987,16995,501,1488,Victor da Silva,Vitinho,DEF
182,34,18,0,TRUE,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1802,15516,171,1973,Victor da Silva,Vitinho,DEF
183,1,13,0,TRUE,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,19028,0,0,Wout Weghorst,Weghorst,FWD
183,25,2,0,TRUE,2023-08-27T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-2648,7746,0,2648,Wout Weghorst,Weghorst,FWD
183,34,18,0,TRUE,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-1296,6514,0,1296,Wout Weghorst,Weghorst,FWD
184,1,13,-2,TRUE,2023-08-11T19:00:00Z,0,3,1,30,0,0,0,1,0,0,0,0,1,0,0,-6,0.0,18.9,2.0,1.7,0,0.04,0.06,0.10,1.37,50,0,12451,0,0,Anass Zaroury,Zaroury,MID
184,25,2,0,TRUE,2023-08-27T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-2237,5718,67,2304,Anass Zaroury,Zaroury,MID
184,34,18,0,TRUE,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1165,4615,55,1220,Anass Zaroury,Zaroury,MID
475,1,13,2,TRUE,2023-08-11T19:00:00Z,0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,5,3.2,1.0,2.0,0.6,1,0.00,0.00,0.00,2.09,50,0,13803,0,0,Sander Berge,Berge,MID
475,25,2,1,TRUE,2023-08-27T13:00:00Z,1,3,3,67,0,0,0,3,0,0,0,1,0,0,0,1,3.2,15.3,4.0,2.3,1,0.00,0.02,0.02,2.21,50,-1830,14433,345,2175,Sander Berge,Berge,MID
475,34,18,1,TRUE,2023-09-02T14:00:00Z,2,5,4,45,0,0,0,2,0,0,0,0,0,0,0,8,12.2,12.3,0.0,2.5,1,0.00,0.01,0.01,1.06,49,-1592,13132,248,1840,Sander Berge,Berge,MID
594,1,13,2,TRUE,2023-08-11T19:00:00Z,0,3,1,60,0,0,0,2,0,0,0,0,0,0,0,8,8.6,0.8,21.0,3.0,1,0.03,0.00,0.03,0.96,55,0,11392,0,0,Zeki Amdouni,Amdouni,FWD
594,25,2,2,TRUE,2023-08-27T13:00:00Z,1,3,3,80,0,0,0,3,0,0,0,0,0,0,0,3,3.6,2.6,10.0,1.6,1,0.05,0.02,0.07,2.49,55,-634,12888,1296,1930,Zeki Amdouni,Amdouni,FWD
594,34,18,1,TRUE,2023-09-02T14:00:00Z,2,5,4,59,0,0,0,3,0,0,0,0,0,0,0,7,14.0,15.8,5.0,3.5,1,0.03,0.18,0.21,1.35,55,-784,12509,1086,1870,Zeki Amdouni,Amdouni,FWD
596,1,13,2,TRUE,2023-08-11T19:00:00Z,0,3,1,90,0,0,0,3,0,0,0,0,0,5,0,22,42.2,0.0,0.0,4.2,1,0.00,0.00,0.00,2.21,45,0,77149,0,0,James Trafford,Trafford,GKP
596,25,2,2,TRUE,2023-08-27T13:00:00Z,1,3,3,90,0,0,0,3,0,0,0,0,0,3,0,15,27.6,0.1,0.0,2.8,1,0.00,0.00,0.00,2.51,45,-2786,97030,2148,4934,James Trafford,Trafford,GKP
596,34,18,1,TRUE,2023-09-02T14:00:00Z,2,5,4,90,0,0,0,5,0,0,0,0,0,5,0,21,42.4,0.0,0.0,4.2,1,0.00,0.00,0.00,2.27,45,-3015,95514,2144,5159,James Trafford,Trafford,GKP
600,1,13,1,TRUE,2023-08-11T19:00:00Z,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.12,50,0,4941,0,0,Nathan Redmond,Redmond,MID
600,25,2,1,TRUE,2023-08-27T13:00:00Z,1,3,3,22,0,0,0,0,0,0,0,0,0,0,0,2,4.0,1.4,0.0,0.5,0,0.00,0.01,0.01,0.30,49,-683,4102,76,759,Nathan Redmond,Redmond,MID
600,34,18,1,TRUE,2023-09-02T14:00:00Z,2,5,4,30,0,0,0,2,0,0,0,0,0,0,0,5,5.2,14.4,4.0,2.4,0,0.00,0.25,0.25,0.92,49,-512,3717,66,578,Nathan Redmond,Redmond,MID
605,1,13,2,TRUE,2023-08-11T19:00:00Z,0,3,1,60,0,0,0,2,0,0,0,0,0,0,0,4,0.2,21.7,6.0,2.8,1,0.06,0.03,0.09,0.96,50,0,1053,0,0,Luca Koleosho,Koleosho,MID
605,25,2,2,TRUE,2023-08-27T13:00:00Z,1,3,3,67,0,0,0,3,0,0,0,0,0,0,0,4,2.8,16.9,5.0,2.5,1,0.04,0.09,0.13,2.21,50,-228,3435,166,394,Luca Koleosho,Koleosho,MID
605,34,18,5,TRUE,2023-09-02T14:00:00Z,2,5,4,67,0,1,0,5,0,0,0,0,0,0,0,12,19.0,11.1,16.0,4.6,1,0.08,0.31,0.39,2.14,50,-76,3570,270,346,Luca Koleosho,Koleosho,MID
608,1,13,1,TRUE,2023-08-11T19:00:00Z,0,3,1,29,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.6,9.0,0.7,0,0.02,0.01,0.03,1.25,50,0,1516,0,0,Jacob Bruun Larsen,Bruun Larsen,MID
608,25,2,1,TRUE,2023-08-27T13:00:00Z,1,3,3,9,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.1,2.0,0.3,0,0.00,0.01,0.01,0.02,50,-194,1753,35,229,Jacob Bruun Larsen,Bruun Larsen,MID
608,34,18,1,TRUE,2023-09-02T14:00:00Z,2,5,4,22,0,0,0,0,0,0,0,0,0,0,0,3,6.2,21.3,14.0,4.2,0,0.06,0.05,0.11,0.13,49,-129,1775,54,183,Jacob Bruun Larsen,Bruun Larsen,MID
622,1,13,0,TRUE,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,3016,0,0,Owen Dodgson,Dodgson,DEF
622,25,2,0,TRUE,2023-08-27T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-259,4905,163,422,Owen Dodgson,Dodgson,DEF
622,34,18,0,TRUE,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-242,5114,94,336,Owen Dodgson,Dodgson,DEF
660,25,2,0,TRUE,2023-08-27T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,1,240,20,19,Wilson Odobert,Odobert,MID
660,34,18,0,TRUE,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-14,362,21,35,Wilson Odobert,Odobert,MID
674,25,2,1,TRUE,2023-08-27T13:00:00Z,1,3,3,90,0,0,0,3,0,0,0,0,0,0,0,18,20.0,23.9,21.0,6.5,1,0.06,0.04,0.10,2.51,40,99,273,115,16,Hannes Delcroix,Delcroix,DEF
674,34,18,-1,TRUE,2023-09-02T14:00:00Z,2,5,4,45,0,0,0,3,0,0,0,1,0,0,0,0,5.2,0.5,21.0,2.7,0,0.29,0.00,0.29,1.21,40,1020,2073,1262,242,Hannes Delcroix,Delcroix,DEF
675,25,2,1,TRUE,2023-08-27T13:00:00Z,1,3,3,22,0,0,0,0,0,0,0,0,0,0,0,3,1.2,1.0,0.0,0.2,0,0.00,0.01,0.01,0.30,50,398,605,449,51,Aaron Ramsey,A.Ramsey,MID
675,34,18,0,TRUE,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,343,1452,619,276,Aaron Ramsey,A.Ramsey,MID
694,34,18,0,TRUE,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,16,34,17,1,Han-Noah Massengo,Massengo,MID
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mike Trésor,NA,NA
126,4,12,0,TRUE,2023-08-12T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,267431,0,0,Moisés Caicedo Corozo,Caicedo,MID
126,19,19,1,FALSE,2023-08-20T15:30:00Z,3,1,2,29,0,0,0,1,0,0,0,0,0,0,0,1,0.0,3.5,1.0,0.1,0,0.03,0.03,0.06,0.95,50,-9711,298443,31737,41448,Moisés Caicedo Corozo,Caicedo,MID
126,26,12,3,TRUE,2023-08-25T19:00:00Z,3,0,3,90,0,0,1,0,0,0,0,0,0,0,0,15,17.6,4.4,2.0,2.4,1,0.00,0.03,0.03,0.43,50,-30708,274953,16445,47153,Moisés Caicedo Corozo,Caicedo,MID
126,35,16,2,TRUE,2023-09-02T14:00:00Z,0,1,4,76,0,0,0,1,0,0,0,0,0,0,0,11,11.6,6.0,2.0,2.0,1,0.08,0.04,0.12,0.64,49,-31420,247430,7358,38778,Moisés Caicedo Corozo,Caicedo,MID
145,9,11,2,TRUE,2023-08-13T15:30:00Z,1,1,1,90,0,0,0,1,0,0,0,0,0,0,0,9,13.8,0.0,0.0,1.4,1,0.00,0.00,0.00,1.28,45,0,226244,0,0,Robert Sánchez,Sanchez,GKP
145,19,19,2,FALSE,2023-08-20T15:30:00Z,3,1,2,90,0,0,0,3,0,0,0,0,0,3,0,14,23.4,0.0,0.0,2.3,1,0.00,0.00,0.00,1.80,45,61220,348693,82350,21130,Robert Sánchez,Sanchez,GKP
145,26,12,6,TRUE,2023-08-25T19:00:00Z,3,0,3,90,0,0,1,0,0,0,0,0,0,1,0,25,12.6,0.0,0.0,1.3,1,0.00,0.00,0.00,0.43,45,80409,454370,119120,38711,Robert Sánchez,Sanchez,GKP
145,35,16,2,TRUE,2023-09-02T14:00:00Z,0,1,4,90,0,0,0,1,0,0,0,0,0,2,0,14,17.6,0.1,0.0,1.8,1,0.00,0.00,0.00,0.71,45,51085,518486,89608,38523,Robert Sánchez,Sanchez,GKP
185,9,11,0,TRUE,2023-08-13T15:30:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,1585,0,0,Ethan Ampadu,Ampadu,DEF
185,19,19,0,FALSE,2023-08-20T15:30:00Z,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-317,1245,0,317,Ethan Ampadu,Ampadu,DEF
185,26,12,0,TRUE,2023-08-25T19:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-153,1114,0,153,Ethan Ampadu,Ampadu,DEF
185,35,16,0,TRUE,2023-09-02T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-119,999,0,119,Ethan Ampadu,Ampadu,DEF
187,9,11,0,TRUE,2023-08-13T15:30:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,94608,0,0,Kepa Arrizabalaga,Arrizabalaga,GKP
187,19,19,0,FALSE,2023-08-20T15:30:00Z,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-41011,59054,1775,42786,Kepa Arrizabalaga,Arrizabalaga,GKP
187,26,12,0,TRUE,2023-08-25T19:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-18912,41488,0,18912,Kepa Arrizabalaga,Arrizabalaga,GKP
187,35,16,0,TRUE,2023-09-02T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-8863,33047,0,8863,Kepa Arrizabalaga,Arrizabalaga,GKP
188,9,11,0,TRUE,2023-08-13T15:30:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,0,3762,0,0,Pierre-Emerick Aubameyang,Aubameyang,FWD
188,19,19,0,FALSE,2023-08-20T15:30:00Z,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-914,2801,0,914,Pierre-Emerick Aubameyang,Aubameyang,FWD
188,26,12,0,TRUE,2023-08-25T19:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-378,2477,0,378,Pierre-Emerick Aubameyang,Aubameyang,FWD
188,35,16,0,TRUE,2023-09-02T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-219,2260,0,219,Pierre-Emerick Aubameyang,Aubameyang,FWD
189,9,11,0,TRUE,2023-08-13T15:30:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,224,0,0,César Azpilicueta,Azpilicueta,DEF
189,19,19,0,FALSE,2023-08-20T15:30:00Z,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-59,163,0,59,César Azpilicueta,Azpilicueta,DEF
189,26,12,0,TRUE,2023-08-25T19:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-21,143,0,21,César Azpilicueta,Azpilicueta,DEF
189,35,16,0,TRUE,2023-09-02T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-9,135,0,9,César Azpilicueta,Azpilicueta,DEF
190,9,11,0,TRUE,2023-08-13T15:30:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,541,0,0,Abdul Rahman Baba,Baba,DEF
190,19,19,0,FALSE,2023-08-20T15:30:00Z,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-107,432,0,107,Abdul Rahman Baba,Baba,DEF
190,26,12,0,TRUE,2023-08-25T19:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-50,381,0,50,Abdul Rahman Baba,Baba,DEF
190,35,16,0,TRUE,2023-09-02T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-29,354,0,29,Abdul Rahman Baba,Baba,DEF
191,9,11,0,TRUE,2023-08-13T15:30:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,5644,0,0,Benoît Badiashile,B.Badiashile,DEF
191,19,19,0,FALSE,2023-08-20T15:30:00Z,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1674,4036,110,1784,Benoît Badiashile,B.Badiashile,DEF
191,26,12,0,TRUE,2023-08-25T19:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-675,3478,90,765,Benoît Badiashile,B.Badiashile,DEF
191,35,16,0,TRUE,2023-09-02T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-399,3123,39,438,Benoît Badiashile,B.Badiashile,DEF
192,9,11,0,TRUE,2023-08-13T15:30:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,2183,0,0,Marcus Bettinelli,Bettinelli,GKP
192,19,19,0,FALSE,2023-08-20T15:30:00Z,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-281,2094,69,350,Marcus Bettinelli,Bettinelli,GKP
192,26,12,0,TRUE,2023-08-25T19:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-150,2014,82,232,Marcus Bettinelli,Bettinelli,GKP
192,35,16,0,TRUE,2023-09-02T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-103,1948,77,180,Marcus Bettinelli,Bettinelli,GKP
193,9,11,0,TRUE,2023-08-13T15:30:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,5933,0,0,Armando Broja,Broja,FWD
193,19,19,0,FALSE,2023-08-20T15:30:00Z,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-1537,4675,184,1721,Armando Broja,Broja,FWD
193,26,12,0,TRUE,2023-08-25T19:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-697,4136,160,857,Armando Broja,Broja,FWD
193,35,16,0,TRUE,2023-09-02T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-416,3781,111,527,Armando Broja,Broja,FWD
194,9,11,0,TRUE,2023-08-13T15:30:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,20246,0,0,Trevoh Chalobah,Chalobah,DEF
194,19,19,0,FALSE,2023-08-20T15:30:00Z,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-8014,12138,137,8151,Trevoh Chalobah,Chalobah,DEF
194,26,12,0,TRUE,2023-08-25T19:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-2994,9525,107,3101,Trevoh Chalobah,Chalobah,DEF
194,35,16,0,TRUE,2023-09-02T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-1789,7830,68,1857,Trevoh Chalobah,Chalobah,DEF
195,9,11,7,TRUE,2023-08-13T15:30:00Z,1,1,1,89,0,1,0,1,0,0,0,0,0,0,2,24,23.6,16.6,23.0,6.3,1,0.11,0.23,0.34,1.26,55,0,1071098,0,0,Ben Chilwell,Chilwell,DEF
195,19,19,1,FALSE,2023-08-20T15:30:00Z,3,1,2,60,0,0,0,2,0,0,0,0,0,0,0,13,8.4,33.7,17.0,5.9,1,0.21,0.49,0.70,0.85,56,641361,1974787,663501,22140,Ben Chilwell,Chilwell,DEF
195,26,12,6,TRUE,2023-08-25T19:00:00Z,3,0,3,85,0,0,1,0,0,0,0,0,0,0,0,22,9.6,51.6,15.0,7.6,1,0.09,0.28,0.37,0.41,57,734875,2799317,795743,60868,Ben Chilwell,Chilwell,DEF
195,35,16,1,TRUE,2023-09-02T14:00:00Z,0,1,4,61,0,0,0,1,0,0,0,1,0,0,0,6,5.6,25.1,14.0,4.5,1,0.29,0.26,0.55,0.64,58,420166,3291926,487516,67350,Ben Chilwell,Chilwell,DEF
196,9,11,1,TRUE,2023-08-13T15:30:00Z,1,1,1,80,0,0,0,1,0,0,0,1,0,0,0,4,1.2,11.2,10.0,2.2,1,0.00,0.15,0.15,1.23,45,0,251666,0,0,Carney Chukwuemeka,Chukwuemeka,MID
196,19,19,5,FALSE,2023-08-20T15:30:00Z,3,1,2,45,1,0,0,1,0,0,0,1,0,0,0,19,33.6,13.9,29.0,7.7,1,0.08,0.04,0.12,0.73,45,5423,279081,27654,22231,Carney Chukwuemeka,Chukwuemeka,MID
196,26,12,0,TRUE,2023-08-25T19:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-69491,209347,14388,83879,Carney Chukwuemeka,Chukwuemeka,MID
196,35,16,0,TRUE,2023-09-02T14:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-61058,148991,948,62006,Carney Chukwuemeka,Chukwuemeka,MID
197,9,11,2,TRUE,2023-08-13T15:30:00Z,1,1,1,90,0,0,0,1,0,0,0,0,0,0,0,19,17.8,22.5,7.0,4.7,1,0.08,0.01,0.09,1.28,45,0,249349,0,0,Levi Colwill,Colwill,DEF
197,19,19,1,FALSE,2023-08-20T15:30:00Z,3,1,2,90,0,0,0,3,0,0,0,0,0,0,0,10,7.4,5.0,11.0,2.3,1,0.13,0.02,0.15,1.80,45,59841,340133,77309,17468,Levi Colwill,Colwill,DEF
197,26,12,6,TRUE,2023-08-25T19:00:00Z,3,0,3,90,0,0,1,0,0,0,0,0,0,0,0,26,17.4,14.4,5.0,3.7,1,0.11,0.15,0.26,0.43,45,36683,384501,67085,30402,Levi Colwill,Colwill,DEF
197,35,16,2,TRUE,2023-09-02T14:00:00Z,0,1,4,90,0,0,0,1,0,0,0,0,0,0,0,12,7.4,2.6,2.0,1.2,1,0.00,0.04,0.04,0.71,45,4943,395606,37019,32076,Levi Colwill,Colwill,DEF
198,9,11,0,TRUE,2023-08-13T15:30:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,47255,0,0,Marc Cucurella Saseta,Cucurella,DEF
198,19,19,0,FALSE,2023-08-20T15:30:00Z,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-5513,51606,3408,8921,Marc Cucurella Saseta,Cucurella,DEF
198,26,12,0,TRUE,2023-08-25T19:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-5003,49481,3474,8477,Marc Cucurella Saseta,Cucurella,DEF
